time,1649496028.353902,exampleSignal1,0,exampleSignal2,124,exampleSignal3,1
time,1649496028.413994,exampleSignal1,0,exampleSignal2,124,exampleSignal3,1
time,1649496028.474063,exampleSignal1,0,exampleSignal2,124,exampleSignal3,1
time,1649496028.534181,exampleSignal1,0,exampleSignal2,111,exampleSignal3,1
time,1649496028.594229,exampleSignal1,0,exampleSignal2,70,exampleSignal3,1
time,1649496028.654328,exampleSignal1,0,exampleSignal2,32,exampleSignal3,1
time,1649496028.714438,exampleSignal1,0,exampleSignal2,253,exampleSignal3,0
